Id,Predicted
119540,766042.6015095948
178197,756014.5192549751
67622,748347.3499152655
86491,721071.9703342728
13835,400476.8493902533
40309,242760.34224237048
80994,650163.1103367514
115621,617827.6601631122
150346,621943.22226626
44328,535468.3218455631
153332,655701.202454079
23471,153400.84711252892
85491,657613.0622855857
71734,665509.0618463139
77129,663916.47601673
148805,448876.8608984733
105273,798879.0840791916
59996,276038.47345486307
74245,664805.8407903006
108958,568077.7014663836
5967,597852.5447517587
69415,664550.1306182928
138651,695251.9165037279
29943,237740.0065010175
149237,583658.8028702312
71242,519185.63124076644
78610,734563.6604145628
24775,422222.0535103352
67241,493967.05000942014
53712,422713.98823854415
177693,676218.6578684023
97562,274506.1468945788
64922,761080.6590321411
52209,209446.09511040576
161762,870812.6957010828
49320,529244.2181749439
172009,654004.3031973576
41373,315332.3760273078
98198,455074.1011759133
112553,635159.8529202441
127947,667988.3424584107
115626,701065.6801667516
109039,601027.9359660277
679,158970.87547757814
153227,615695.7955392392
109887,626499.8194814171
8655,392099.3431254343
58996,676780.4016537939
44861,170054.97969293868
159451,844513.3503008296
143878,900721.4722775186
25879,402824.979558893
22370,467001.7602725592
48538,99420.95147816389
135383,630129.7305957908
43547,628011.2227173817
99762,492354.7828629995
167476,544016.1309462187
69677,589954.0308171844
77283,735725.9576981917
60879,387486.198822391
145716,802784.8558921332
102818,523965.0628072213
3464,569805.4832518006
140980,286579.70043578604
82288,795418.7339483865
44289,280446.84379825904
6159,231317.52375003038
174669,724308.9877331151
153879,737339.4101721356
102404,959248.4840211091
45804,228725.5303313819
147861,540095.4124687149
142742,703563.105196531
182653,653773.688654325
11166,522547.2652414673
116796,444214.75187602476
180643,538859.2898680494
30102,202953.24095536664
79086,757849.452838137
68000,637001.7753533863
123191,558343.1917247637
166665,520751.9187981403
114453,677483.9968823957
178124,722578.5101553295
37678,417654.3240265426
119845,435266.21871310385
36849,350033.76641524397
150627,712502.6594654793
68850,363987.84921525884
76133,602174.5165270064
58202,205775.1218970216
36474,327388.4316135614
180318,900596.699952404
179182,729165.9005572624
88975,616103.7997866336
71874,582167.6683125829
86635,359919.0775766857
39319,418764.3508141045
3981,344336.10298836906
103592,552785.9920836597
25096,596906.3802015038
50792,510857.05854909157
156267,577766.8168990216
162994,726805.9425514432
154077,536375.4192084597
144485,457144.4043502656
36697,532410.3331255424
68871,390376.23517204507
76977,564418.4655323743
122300,355030.5462595036
157453,829655.0695579934
53718,409524.17992445955
100057,724213.5227333417
12522,280656.4829086006
47991,497090.2319218657
34607,247660.76948613403
185711,731194.9675914639
83136,561364.3695083398
133559,661543.1878066108
55707,514338.48658030335
137189,581851.3375270243
68206,521782.54821132985
32113,397851.04957038164
6323,346333.82122148527
10996,355096.8041972831
110317,606810.4270513994
48825,188142.9914285512
156351,597752.9332256764
183433,567648.1732677843
10027,254017.7464149703
50584,225068.6863173472
10274,278712.2387684322
39275,566758.2373581037
29828,545625.4030180621
73671,654033.1105632059
89917,645143.7581030776
161578,901953.554928527
10506,339886.8809762723
148838,533938.2091452673
96332,694265.0102974691
154523,753991.6659798799
6240,234280.53722880725
168769,547581.7655244059
144050,856194.7205495201
103092,726675.2597741107
159616,561729.9460065595
183174,726929.6064173253
27586,345946.0395415261
119200,609210.4888466466
148210,479767.98934541736
140911,494423.8627237244
109088,508949.95901011216
50991,498115.1402354763
158123,622968.3872386272
38075,743873.5222875294
106521,543746.8046404616
17836,351981.0216469644
146508,587115.6091554975
162831,697051.0990693838
165433,488934.4933321211
185521,862761.5587652643
25891,342722.2706146151
107841,671828.7920695398
23186,183310.447142474
134567,636424.9499244813
53050,244030.22685296915
111896,595570.8814431471
159080,746209.985448852
177671,660231.0686228753
139781,515725.4544492968
35393,318005.7184901704
5109,406251.0338351981
136517,675945.9016576714
3548,218176.90848856245
54550,311736.5408074574
172377,488459.89124809805
110543,415946.8626283404
166201,677074.0953567905
73305,527549.891137961
141297,778590.5677240181
3405,479631.82266893715
170274,648928.2168808703
13800,167730.48678292142
169165,549078.50317105
65517,976574.2305872098
121389,542015.9426364468
127678,646192.1094412515
154559,755893.1756717385
26402,317323.10211996787
12866,354072.20370220754
54891,352758.580787605
99468,481616.0706669854
46190,554180.8873238475
123937,441017.3791892898
93757,713485.0108247588
86446,927369.0329778276
176445,698665.6028067984
148166,649682.6187115456
161888,566408.93637834
114729,612166.0927821358
117794,643237.6576991039
85180,514932.5095641848
168268,520768.3072642835
71606,652047.1698206163
41447,448339.92869149725
110225,487515.72221808933
37685,482909.98447384854
90001,576126.5002970885
30142,180444.4156419991
156820,770615.1195181725
55645,597900.0459306603
16038,442030.4500654953
181961,764442.8641093785
104030,456144.9202000051
52291,474779.2645634426
170120,649766.6979557448
139290,589124.402868462
102682,621338.2174975699
3932,525394.180512413
18925,307234.892291917
16002,347731.4010204472
125739,443377.38266553875
15340,186005.96068765182
36074,418278.68985459855
163327,531260.9287301776
173159,829858.9600946144
67095,691367.9600306742
113015,566353.8534105683
117227,513790.2135584682
50095,421314.7514617181
2279,355786.80626349297
24050,441202.3418859169
167972,536213.2691525335
8701,521152.7463482861
114548,557057.7667206152
35132,471463.0884929981
93181,542640.8363568356
110196,433175.6290312244
70703,766041.6416151181
51764,313491.06892965635
174798,874784.2857494283
135276,294115.06990586355
70642,727993.7290764562
109895,677952.3578652985
168145,699752.6125028576
23834,395168.56757422315
165841,573496.2808549901
177848,886253.6346673628
76192,595836.1597511441
48788,188937.322639258
183043,705629.2744632678
74811,463406.81118934625
103920,615109.8937244564
176527,847070.4051573279
94038,490143.5879933605
177020,566843.6413837231
150426,369110.06044208107
116514,742750.60892457
78230,597156.6818507854
5142,357662.3896711451
75536,704477.6650053683
13910,496224.90987230104
123264,600185.3861731668
30629,201705.46655514662
165519,621216.2685815678
33641,203908.97991881013
48578,438850.5944228407
160183,600885.1238552248
8497,434269.91992548417
148246,754063.8652660467
407,274805.98192972766
12338,400534.97961492825
184052,812905.2666177435
40106,344387.11503582716
122225,717353.2320779602
162927,512146.0819123099
45870,404017.8554880813
180610,556800.8776203152
31611,551610.2872131551
84703,697407.856659954
16650,197453.05533640028
122992,570228.5143010952
4416,450789.8998156369
135981,417130.363104742
85586,437426.9622290427
133749,514582.13240323396
52271,280493.44127734925
145263,497214.1413874784
56695,193583.73950363253
151505,620912.691371521
173821,509628.2788300604
85070,323991.9763347144
2529,229231.98729501857
15972,482496.35413476545
4405,246979.12466018042
115252,296468.35880399833
38344,471994.71441078396
61374,569612.1546328093
40884,263794.6982427844
129564,598613.8291636072
184500,840466.3782327683
31911,475182.3957974583
114384,486629.3177378962
175174,498949.9744887727
94948,486795.27732172195
130605,394637.3163976145
146479,640325.8012456787
4772,232276.6129598551
52010,319355.000688836
151987,750790.4435942391
84116,561736.4166952664
50807,353082.4700290121
116197,627581.2347161942
119063,435017.3802265944
6115,487818.2049762757
153490,769890.6678261957
185170,441029.4569654763
17855,489250.32184863015
111619,401623.8540111438
144007,408165.3457611208
165272,585670.8176725784
12593,332705.93033669423
179429,774849.1140319286
63871,501496.4011245981
122611,649265.6528371115
130512,565061.1565654337
182992,571465.1674591452
160987,871728.3368216233
145469,527931.6474517821
78435,644472.8896853423
146383,611578.6001104353
37006,415669.0868896864
15320,588828.5561012508
159336,627666.420800339
82824,538681.9478371083
88962,510437.75619500363
140956,444232.8230399799
110830,902664.2779190337
31039,475519.06492096075
174425,721167.2928080659
11904,314688.7498218559
153755,772922.9826267275
83672,490148.1917650585
170338,687059.7049011787
159441,757566.5392372739
38559,189424.12171710265
153425,774139.2726603923
45356,399268.95023022854
124079,770633.4511339858
46892,352875.7838398516
155099,559378.90029279
863,612145.1137337263
24590,267745.1506855318
120823,749250.8143080291
42763,199258.79788535
17197,168509.9814802471
104852,778470.683509228
14870,437193.83600552095
3943,575035.7930002369
60576,314506.70264808426
24605,329270.5840949265
68087,662896.6336242639
119774,738677.8566419599
21079,243703.7885665552
70830,492361.8429449551
176892,651961.0145452485
92562,417774.2204001143
63868,505976.8892250701
120898,651129.3722706821
66882,499273.5216981009
106701,343672.7397007413
128025,851460.7366821293
183631,601484.284349801
74246,633024.7747487377
58578,597591.1082831251
160351,440473.4215757294
73765,644903.0953412321
107417,511918.9910934752
146884,560358.8491870307
87593,479527.80331309914
155232,416832.51324283046
33752,223723.50905753387
102706,654045.8090939838
123167,513749.69221983885
41574,437369.00301856524
128815,605026.177131416
129883,575259.1726297338
177719,933165.0208486984
73007,701520.4968823012
34220,406646.53958399076
150294,703160.4113872431
65163,513870.57590584113
45760,491271.09609157266
65057,715035.69018223
139277,772157.6259002731
36985,451122.76996401534
151823,812705.1852965187
153488,666321.1542819198
45592,323613.826547403
55449,778539.595484744
95244,331243.72634452087
121453,345217.4586345416
178356,582215.889921461
72789,632409.637120631
35044,443739.26794122113
147493,851133.8068347066
20808,318981.68162030145
175158,648321.364481642
15144,390685.4761363685
28266,434296.2688068994
17691,253804.26549356358
84155,796373.2307995377
49520,193287.08042918926
156485,828861.3003308743
93823,657451.172369529
167254,428464.1773510524
124629,681433.9912167797
123250,403453.47910738783
74437,812736.8761943902
147491,855439.5517034373
152462,622485.5092178744
41625,409367.21608800034
4897,377842.7099690855
139124,570000.0358141882
16974,168926.61486259516
153009,434697.80087732465
38371,536250.0759631342
167843,842679.6864715342
37391,825649.3861909292
174353,764942.9470784042
15981,320082.22152028827
100440,832379.7527090576
161460,541570.238908071
113209,687647.3763372249
47236,364192.5734669408
141312,770123.488625772
109907,773758.1834711636
88128,611134.2911045256
77956,363315.0040864842
137757,655983.2696771221
105149,668726.869397197
102460,866798.9744409465
109147,533164.994117527
94632,817888.5487494862
13123,279381.234992131
52557,532562.703626987
100134,742512.5993196833
157600,833506.0615079284
150242,436781.7180248062
143301,592617.494855147
125900,721368.9492149664
1437,218836.2503192648
75429,597745.6414269626
122093,297062.62469317345
1723,561003.5943543927
51451,313720.790464183
165000,808439.3038029273
61143,334283.7283742372
35323,485280.28231583774
70374,492345.8832139607
35883,174768.6569535252
18416,510059.3774817234
68100,516437.6260208886
4040,594279.2903666889
41007,260274.7113547166
136415,673464.3916611295
24094,268559.16353045276
16246,159938.4455643465
22864,286918.69557316566
122453,469719.9169380455
172094,738511.0846328596
165139,547720.8672657991
143728,400387.54852384445
11127,381004.8002913593
116828,699864.3247370141
166631,629493.8390653259
79857,758696.6710213476
105359,479680.765743295
83907,671242.6179343176
164004,728856.9624317888
105701,571909.2451636733
56890,653864.9944189622
137263,669454.5585325508
84978,792672.8732352885
180701,851325.2883529805
87509,599023.5999035204
38563,175888.86992091575
90844,458393.9906693762
136149,725686.0670324408
86816,542516.7584525453
89454,773252.4313384853
156349,474544.56802008586
55970,351961.8530129489
102091,454550.28452062013
118798,487870.64251601475
182798,810118.830886026
162911,500992.23482952995
136773,712301.2575936666
10212,225541.32489611176
70372,473045.7713902901
102721,670293.3810434237
30287,161313.28692926018
121199,586404.8444240966
49048,196547.8981384944
112095,676595.8809653257
150212,685870.99336268
120247,398958.75742583355
120803,776659.5458641616
90784,372457.2199219625
130597,536595.973123787
40981,267697.9910346992
13482,378116.2286948397
56466,319974.5297890523
91514,461282.49306880817
65750,1013642.802315773
185723,912103.065706979
13570,596098.9545651585
106024,717827.5279589971
37033,807332.4110330895
26180,308576.8927251998
114799,703764.3581706432
118371,739051.8127564294
165463,635260.4098758353
137571,682108.8159785252
82354,881751.8065154485
59508,693130.4374816937
2281,337809.5227446292
79720,767702.2604072583
60417,568727.6432191832
55422,508963.31847581005
73988,636407.7793664591
77895,324625.21587063116
61754,992860.0453775837
48416,214357.60970232007
165964,389416.31915134104
89352,715232.7069509116
120891,590958.519899431
113457,669662.2316543219
154656,580779.363947789
389,252988.37970218228
183408,687372.7072818595
27939,227158.80603597555
41084,467050.1488984353
138245,448149.62437564833
65646,626934.4159967122
25187,405051.3141100953
143247,656148.0943090229
127906,591805.5376820813
61113,707325.1468862067
184336,748762.0901722913
53201,596368.7121410288
185431,707128.7555657022
118674,685585.8500114614
70067,773306.8067183592
151665,570197.1064856759
105139,687214.6853968729
185518,855215.9408626687
149729,851404.2818186558
80983,485177.3069802248
20763,279432.28949419415
152667,582869.6601580417
83923,416285.44010425
39790,571506.4296009212
121731,729316.7662384303
15319,505498.6573852508
97378,578616.6280060373
70702,731016.4944498874
4238,511984.8246592345
11914,358785.8885709938
51079,663416.6245209906
126760,385667.28442669776
88818,795246.3387685716
119472,570769.1859122204
102020,445678.3075626474
103617,591768.1422158028
154371,801779.3138914078
5952,429465.9547469522
42723,413727.9400514605
132199,694817.9026545844
150195,822789.9788315226
10731,333782.2342445345
183187,817411.3646490839
17173,265640.90724696586
153767,646186.1352923408
47004,398714.6330994828
79531,714154.801146138
94126,628323.4958621217
146599,595954.6140511015
8005,244092.1749495681
60019,474066.8168569289
154309,682322.0349618578
45891,411679.58176785754
52627,507007.8964118046
88623,664176.731524013
117673,647747.3883672325
80864,433603.3266209101
59207,725911.3042619544
139649,536456.5788553517
122954,526639.0874204739
59100,446322.4949328179
28407,739889.383890195
11785,606662.554632885
59241,369338.7257201418
149828,629140.9789837034
139197,772262.5597993797
55306,622908.4233782492
86069,727071.047746961
73517,675023.6316445355
6010,111117.30510499078
182045,696514.2806647148
178657,616166.7562161881
157542,471769.19514400436
134284,528993.1091940276
58567,626231.7424172149
99854,516853.93444672646
148883,666154.4332606851
137456,685617.8010969409
157556,661240.476125771
161009,594614.274271857
142928,713238.4687006236
168950,697382.9592096108
55851,410364.96156372735
179790,611473.9869042292
51403,479509.71015469835
114851,646863.7469523136
34384,344366.83516126964
82551,712963.4741128138
163422,690982.4881481336
16764,180459.7714948961
76605,597248.5039296456
1576,327698.30952550546
172616,646424.6168270456
27924,363235.6524312715
35642,257668.21481088814
65945,773195.6845081742
90794,395462.35279291694
161186,618897.0441498186
176288,685472.7984973937
155503,817718.7222551901
2070,237756.82521095558
85991,700663.5952033919
85587,453414.128713592
26055,243751.44894668864
23567,211392.04161285405
170748,579980.8368691404
120697,824910.7474983663
171509,453276.6015258087
136403,659554.0093336623
65472,550738.2514778778
176640,664804.9672046273
100877,409081.89840969816
123372,822968.6933995346
72592,353723.08570109995
75467,586075.5031497313
131077,752190.7727654574
18636,525193.8819024229
34878,240297.19963656654
182050,732604.2496519741
81713,749981.1116160671
88114,450711.4502222491
183680,940904.7625309576
119769,683715.6569964718
2538,238593.73809504072
162408,491502.64184546965
124059,614464.18208043
68262,373606.76853104576
97387,571725.3053449375
173969,789713.2601367838
132639,598618.654569669
180226,607919.8217429164
29532,421818.2521307508
149613,862368.8861070512
168898,573786.5229143375
74432,780713.8083985276
115266,319905.5809301974
44673,486712.63306450873
94891,356475.8564639912
160571,762196.8996795998
21954,34065.23529434187
115718,1061319.286980617
110118,856436.5007201532
136150,740835.8825706842
63560,717329.0320748945
173706,829467.3945313969
106255,684104.6744975987
96375,658289.4770661443
166870,779485.2895341883
58418,301818.2331615867
59134,232342.60621518566
138395,475804.41678815003
35298,426922.0565138204
174316,830916.9029769388
66938,523298.0819001004
99056,614801.3706406709
143876,862007.5806861436
135497,518792.19578163605
109343,613590.7933571138
57683,259332.74035587924
88991,649293.503525339
114924,770971.8928624494
5769,281936.1484665988
110078,592322.8142939112
100453,846690.9096356032
56889,676519.9952608715
128581,504271.02607203636
3034,554990.6661554163
39136,353747.0100982607
44114,227939.53769168703
108845,684708.0228488045
85984,719388.1891962428
117729,849883.4427905185
121822,646749.2449387321
91689,762838.0997305317
123308,613570.6572849051
9898,490499.90028140525
131117,406440.98841354455
25353,188716.75189751876
133190,537627.2210187044
11833,418982.7077584218
98962,748781.8825762514
59557,590856.8330156575
42130,294730.0512113249
48954,556512.1602201213
106725,357406.5631717822
97257,624406.6405836567
73560,552951.6721263923
120248,472401.4069042289
151457,467025.9833903261
133840,438770.1960960622
137185,601497.5553551074
46208,233893.33779841755
11445,429871.9776452213
55209,523786.374053915
56820,242080.82772449838
38146,354105.9307015181
132901,630410.9437827681
181568,713018.6920237629
70603,1023513.1768331567
114794,679748.460136659
13355,230676.344857707
99336,323266.28912492027
62060,671491.6550746774
145014,687226.0438756604
111582,666704.2771148857
185312,553559.3517328483
150339,605985.6538728874
106133,513695.01822069
89232,656277.4564951018
20226,308471.5788566793
114741,621880.721259135
182822,690299.6022220865
120044,680444.0779870037
43809,349778.48870475474
125107,547894.3206109578
179467,756087.4142729234
42015,353305.9095917668
105898,835479.9739787064
23155,678307.6734976342
177458,471273.6187147034
26620,593636.2531852648
125077,387466.78335603897
149651,642261.4215230317
35069,195395.52302951133
11548,606436.117421592
112373,490073.7916853523
10818,239880.86661942815
145194,757417.5726850645
3854,209637.49559433473
93782,692331.2735300122
128716,813727.569565674
82363,668705.6737951707
18752,211860.74091172853
116930,959918.8391992354
133517,739602.9008817307
53143,599462.238244125
60962,694258.7657944583
1537,338953.82205695275
115099,656846.0629741383
42045,400040.6535295738
143194,586378.3216854436
77026,868724.6784312676
67736,752773.2848284347
107682,548114.7486899237
82319,756667.394447359
112686,661353.1158624187
6950,432517.91273452435
33567,278641.83660310326
8426,364699.1678713801
51028,486395.94748012774
89081,520096.2747551482
140145,621950.0784749475
13077,408688.8781204516
88035,477853.2965993109
78386,567528.7885543552
131499,528623.0904025686
48896,310110.9368630819
69286,542202.7374128497
99433,776369.282905642
185108,648536.1452044589
149899,480077.98542761017
27046,568502.7924009699
31282,477848.3589305037
52435,369786.5827748588
162636,654323.9727826925
71766,612580.5338922268
65097,657048.8520657168
155266,544775.812786418
185888,724278.355374484
170825,748000.4887177129
100423,768234.9286809247
60153,556846.284377007
24351,414906.5208468398
89437,800123.2579482512
130653,736387.7258545468
20843,439799.81969743874
157924,546066.2381527161
11232,458762.09299700253
37418,604293.1114338499
64279,461174.63944707904
60584,380059.5211489083
97088,409004.88803584944
75359,614915.8416512643
83772,546261.9793671251
97090,426134.964920416
46161,352032.1888688491
121663,735752.9360475887
4205,375913.62280362414
109941,829214.5693792412
35386,303535.15135995793
156661,585681.2716952295
123560,777150.0876444076
48951,497870.63211875514
23965,267909.32563250803
156828,729033.9516697564
129238,400406.88076261984
39508,241175.3582786878
160038,633790.8443240039
112985,683064.6182265009
147834,505782.0019601434
43028,298994.7197203665
47047,504642.55943529686
136653,553253.237906368
156996,799078.9078749681
70108,467711.30152952904
173848,759459.888404242
35168,298428.5699203543
89669,820160.5651925481
60867,369884.0458348075
173525,868589.0476299012
183607,790030.3187756622
63608,730151.3590073865
158580,582380.7910441797
120972,625684.8105383654
75636,456276.086221067
155678,781633.1232655538
102159,630943.6881608737
43158,327665.09609213576
82893,446929.88129360875
74610,675038.8073089912
40140,404012.7867831438
116644,486117.6398843811
92747,505332.504520345
54363,482580.70520469
145381,654727.6304805324
33524,162696.3527556939
9617,344630.5745501914
116372,515750.7534326215
97285,549001.6132074655
34633,292674.00809763814
148708,728226.8061836876
74068,790101.8548202369
173830,589191.7722975991
7894,368579.18613676215
103418,477649.9275139773
108249,601693.904445106
142195,658560.2717595701
109457,690293.1390222986
131502,534426.4068078472
106216,579197.9736737
24314,564108.0286507446
176045,648277.2473891847
6838,166858.30728215608
151314,662739.0299586674
39614,211585.10829431785
105165,475277.9719985059
3950,785308.5777772239
84840,627515.1540728376
119142,818955.4533513285
49879,195705.20611254638
59024,671550.4805860369
2397,250690.77041868502
42677,275124.4249202457
125932,622235.9499303839
138909,460031.27528244816
12538,275600.4769773091
57056,431047.5759834114
172484,626629.5290802971
26693,490764.0683971126
88899,599938.2296159106
72586,460434.85538928537
126813,482539.8211568096
28811,442179.65840949287
16389,130251.03235551348
139667,880825.0476539792
68829,481326.3983651839
126132,602022.9688308585
45854,899019.2017133827
50501,328227.0980929707
124277,619725.7411773624
80177,517197.439789988
14998,383289.6472254459
169354,625150.8376580481
113759,480430.5925147926
33117,411659.97398868477
15883,490858.4660223561
89206,616984.1528912686
97635,581399.5296039009
58533,640197.1111388805
156204,662775.5823164319
41850,699914.6625643892
122019,826955.000220848
5611,294387.9174486799
92136,473644.23072645813
90673,399526.4023534216
62277,511704.0822142737
77923,378288.4001166833
162302,805183.3635838549
6594,539923.8436726857
24693,421628.3553612496
38385,614530.455725815
116237,846726.910573703
62271,366470.2767183272
14001,305840.3196592441
1567,392550.0372967676
61568,1090779.5145905092
151091,434921.33183549414
16492,156211.4620180406
12128,234971.4109003405
184854,633991.3867757117
5048,461623.7266406889
171148,674808.179339894
36943,521940.47829215403
130223,562352.8405116019
141747,481895.36792833905
120919,665547.2780647831
162746,517335.22910231736
132729,622183.1795803597
57706,228730.81498792622
103531,521598.57982968487
135376,685218.7197639421
28483,374827.67396197777
159949,523082.435330483
117975,464391.5770580393
6968,404692.02944756433
116258,614713.1295939129
15522,519337.2073571188
100319,871845.5478826312
55752,388034.14183351514
10104,257628.98466151755
81581,664295.8060321251
17634,224612.69473664716
48493,638067.2010954989
75803,342033.5091185719
179092,628008.9310124023
149557,618828.862040893
110723,610902.0102692862
54531,508742.6341677817
14388,239971.81627603358
92841,697483.8156090472
117527,527882.3578774761
94708,371363.05109015666
90978,555664.2221970039
39034,441782.76775654976
63771,484875.61075708084
119862,555567.8866606491
140307,819076.5148153018
173055,525837.5121429767
60312,301000.43714434485
140948,707805.542249077
68665,452712.0537243554
53273,197757.51974550338
73695,619391.0896530584
39732,276193.8021401196
108381,727147.8081722552
28833,396042.5974392762
4652,336539.68886075966
12326,351788.8861821751
58295,452999.4635974103
54735,407300.0630079518
55781,326035.6040812301
185759,687403.0932139338
141955,713714.852224082
50027,423045.03694678337
137553,805049.4468450614
158843,638823.7289525485
76408,486733.4863263477
101394,571752.4263193476
127046,378698.966923881
170057,513181.8439412206
163871,565997.397565436
80499,499089.518584657
100252,689571.0176004187
46520,379342.5090431799
80968,377601.7451501556
22783,666385.3564690535
119958,476012.40419248096
95692,461254.7841325268
59418,330628.5155375579
115062,395502.8301323873
154587,629019.324977176
71698,499412.14773404313
170344,672012.1492349069
88585,850686.1123174317
145392,505712.6871257192
180979,753059.8363184116
74716,647178.4436420915
64070,449967.3436615679
166071,542265.2263489064
165848,557845.6627143647
185782,696369.0314794504
134557,659862.1720506805
29789,427252.48436960677
148195,908862.236118054
10467,287404.24311180017
51642,109546.08678659546
178810,512365.1509794757
162477,682119.7835351324
44481,321669.65770877467
18944,308046.1798605886
42036,452346.43245491624
106197,478183.88386957976
8706,540791.5980096008
93484,1037140.659486077
78193,729615.8635240362
70753,798348.5103658794
175868,632872.0879234676
143981,681646.7294439815
41404,616926.7178671884
36015,232811.60781498297
135516,609977.4931913639
108910,651837.0743191103
144886,801690.8649392279
120965,556462.3525483651
92906,398017.6327213878
10308,309849.6435522026
147357,676990.8589948955
125835,710406.0308362994
96597,632029.5725351921
55714,306396.578810525
43445,672988.5182704164
18885,303489.9771892767
24460,507904.1604502398
135636,526215.4056393629
65425,811399.0197382628
80035,608283.9479987544
757,345650.20862873143
55794,230563.487646675
75583,651240.7624373187
140803,663533.124674129
127464,814841.2640873627
147427,802658.599530776
76745,510176.4822400842
81873,628805.6882486681
60088,613605.4464059987
118077,412377.6059833965
133032,676843.9786076134
39353,351030.4959484346
6924,347966.56175736117
177790,803458.5499117553
14460,251316.55406726434
135018,720530.6925739828
25086,576284.91995636
151866,589469.347498678
14091,237814.63015534444
41468,387622.3033501309
23780,189890.33857937512
163943,632481.6522184607
39954,154731.7054136296
91298,467880.56229234475
133022,661413.9262432927
112905,481395.7584822481
3031,518528.7247138423
108858,777596.5028557439
182918,737638.6018282601
75250,564671.0244615293
15001,414023.11933317245
149777,546338.6352298089
129443,650522.4248397191
141931,665141.4046230128
87580,696318.5626315513
167133,621006.150237265
169711,640599.9067687184
124770,571179.1810495089
125309,524366.4694516874
51851,215781.31957091473
2348,382023.85594934784
34073,420699.35621137876
168660,664448.4136171853
62854,372800.57341668324
149232,741819.7049065696
140562,594892.838357808
67157,350972.5401317405
17827,422975.68484994554
114840,666973.5747084923
172309,898564.7817606141
107561,392001.6423855497
30543,287936.1035148305
120787,778488.1580552373
143533,771179.267952499
162152,635756.7127445795
37727,257520.34137566184
11635,443981.56707779225
66434,684918.6867603953
48553,86300.75729629229
128970,710273.7851297222
115565,539055.6776669618
140365,656541.7230838574
174671,699478.7281909772
48780,215393.85202301724
79106,547547.0081316594
45706,268139.54407757625
135239,765003.7847090876
115815,652305.7910201097
153519,755965.1415784946
158283,745422.1479004667
6225,166263.56682862563
87176,450631.3505094759
180752,875403.3465486604
151522,466738.83044610574
69449,749841.4441030644
12502,246327.06418500832
89191,369279.4813716635
125287,672289.3599641745
17304,197369.9734622155
30165,148142.8173370664
17058,216937.23521862464
20663,461173.5600874137
109423,509509.0377018684
183758,562705.4315475211
98698,736604.8980551532
141522,779023.5832712288
41242,416765.24366088933
178038,862969.8392437359
166648,781778.1133081316
120887,643736.176717418
26966,615325.1034604476
12628,338539.7099087657
135087,358706.23411092494
95146,695799.7511239309
174928,794126.3209935126
82043,599344.3478061708
139309,598288.1162629813
48112,361837.7511886256
145389,447629.6564553726
2330,224651.19839690777
49804,158519.0316722304
20406,300861.5888193071
42151,406965.0740609444
69480,470174.067460862
23160,211697.22414578137
26454,228469.95311169434
128761,653155.3833926002
144239,635316.6443405405
126088,805680.172271569
23456,96624.43253011844
147516,655990.540411635
141556,664271.2749412395
117149,646617.4137514604
136679,702753.9555413037
143219,388243.18522887654
162607,661667.831928693
92982,679073.4216899662
36666,360647.57589654624
94173,440676.7202480954
79979,544165.7448856876
132543,385857.8266384397
59606,592397.4690190165
70517,690654.0227254187
47091,494134.0656386358
94677,607384.3169285129
85329,693319.6800045617
64360,219339.73585276998
160420,582827.836731213
140304,819811.8211622213
172954,755095.820011386
11743,502599.7535156101
114247,644014.1037619628
32808,594535.825640298
123342,577661.0559269416
122387,615580.0771675224
26683,969661.3095230084
102950,679363.1650145041
95830,675957.9135542226
83132,576411.9251746116
38337,472773.77761810814
140743,891883.2337109882
32512,352844.12716670166
122599,643747.6115635172
112692,660725.6668214966
21383,136678.34345856635
21297,231762.47644141002
46777,385550.52598677384
73057,680273.668517276
44704,552075.4129825948
85546,680989.6309479394
22898,470049.381648752
48797,403046.1260759949
124183,679102.7137373161
17694,232300.3003132932
123128,657943.6280257413
49066,253155.8948211885
13485,415557.62064327707
18646,563205.401736046
106303,447324.37311471335
35390,310417.81443240994
122473,354150.0460643898
170759,610542.7238220914
62306,557275.3815365733
35538,446028.1769895629
63498,872365.4902098763
170330,698826.7887501465
98863,710880.9462143986
58938,520979.08491732867
106681,688150.7861445652
155115,676767.4355947704
17785,248075.327834861
146081,663126.0549692167
57607,903385.8186322928
71097,418349.0892060461
159696,601799.8564533569
22632,230689.1155287548
141299,752864.3284144461
160208,749337.932591296
172371,378805.32870847156
116818,684463.9594218716
34768,416108.80189615674
49076,413589.2848737979
155430,626439.3764025605
20501,458618.07845834404
55868,265465.2194247715
129928,718032.4928570773
39224,247095.00362092277
154624,633527.9431363378
61781,709463.3389440405
31249,387573.083857538
17040,442117.7060127057
35963,510472.58147808944
180784,850619.9409782378
34727,198629.50285763614
143470,612320.1795318754
183976,645437.3972563181
23846,422786.65686335554
119386,558230.6191661159
115579,693755.2350265079
139728,461605.6337434363
80206,411088.1036053733
8611,425240.56476652535
54214,216209.3719782787
73141,715455.03947021
690,207955.81115336408
126244,477939.2530083201
127754,567238.4725398495
89333,612403.3719346118
109703,714398.563752265
7721,487690.4015417237
41833,546708.9495674362
67293,443421.7352261486
53559,379519.5160914386
184968,570883.3140420514
81858,577442.2078731986
23985,283070.84727031644
2531,229163.84386804554
14703,252632.5568068163
70654,793437.1868954081
54700,283442.8419601456
167463,484320.3052665581
123163,709480.9476593487
14522,339088.2657498469
132870,588350.3923948075
78370,752046.8773502364
19284,330801.5471008996
55641,619554.3677761034
